id,name,explanation
5492048a-35ba-4acf-bb4c-a58a93bcce01,Lauryl Glucoside,A gentle plant-derived glucoside surfactant from coconut and glucose. Compatible with sensitive skin.
8a5da19e-6f30-4168-b6cc-00e7256b0621,Lauryl Hydroxysultaine,A mild amphoteric surfactant similar to betaines. Conditioning and low-irritation; used in sensitive-skin cleansers.
ebacee5e-b173-400f-b978-258207708cac,Lauryl PEG-10 Trissilylethyl Dimethicone,A silicone-based emulsifier. Well-tolerated.
47448c80-47a6-4933-a3ca-563901641443,Lauryl PEG-8 Dimethicone,A silicone-PEG emulsifier used in water-in-silicone formulas. Well-tolerated.
3e232649-57c2-44d8-8ee0-6b118aea9d2a,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,A silicone-PEG emulsifier used in lightweight water-in-silicone formulas. Well-tolerated; not a sensitizer.
23e4bc98-8cfa-4871-b937-31953bddd423,Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone,A silicone-polyglycerol hybrid emulsifier. Well-tolerated.
ecd9d6ad-d863-4de0-af00-46092570db2f,Lavandula Angustifolia Flower Extract,Lavender flower extract — distinct from lavender essential oil. The extract has much lower linalool content and sensitization risk. Well-tolerated.
46df694b-eeb4-404c-81aa-0d2b85f35428,Lecithin,A phospholipid derived from soy or egg yolk. Excellent skin compatibility — structurally similar to skin's own lipids.
c069e2af-421b-4606-aa6a-0164c76e8a33,Lens Esculenta Fruit Extract,Lentil extract — contains proteins and minerals. Conditioning. Well-tolerated.
adefe6eb-ba63-4e20-a50f-019e91a00684,Lentinus Edodes Extract,Shiitake mushroom extract — antioxidant and conditioning. Well-tolerated.
21cae1fc-47fe-438f-95f5-666009505579,Leptospermum Scoparium Leaf Extract,Manuka leaf extract — antimicrobial and soothing properties from the manuka plant (distinct from manuka honey). Well-tolerated.
cd89b54c-4c29-4b80-8730-054d6d6e325a,Leptospermum Scoparium Leaf Extract*,Manuka leaf extract — antimicrobial and soothing. Well-tolerated.
f5f9292f-c171-42ca-b83b-737cd907e9fd,Leucine,An essential branched-chain amino acid used in cosmetics for conditioning. Well-tolerated.
c559af32-dc11-4f6f-b201-0e9c700688b3,Lilium Candidum Bulb Extract,White lily bulb extract — used for its brightening and skin-smoothing properties. Well-tolerated at cosmetic concentrations.
dfda8922-4f02-4cf6-a876-0a6a5fb7a1b1,Limnanthes Alba Seed Oil,"Meadowfoam seed oil — an exceptionally stable emollient oil with an unusual fatty acid profile (>95% C20-22 fatty acids). Absorbs well, extends shelf life of other oils in a formula, and is very well-tolerated by reactive skin."
14b47cd5-db08-4473-b073-238f60dc6376,Linum Usitatissimum Seed Oil*,"Flaxseed oil — very high in alpha-linolenic acid (ALA, omega-3). Good for dry, reactive skin. Well-tolerated."
7a5664f2-cdce-4f05-aab0-7b8d72f832c0,Lonicera Japonica Flower Extract,Honeysuckle flower extract — contains chlorogenic acid and luteolin with antimicrobial and antioxidant properties. Often used as a natural preservative booster. Well-tolerated.
8d57edd0-7d55-4b3f-a329-06f5d9dac9b3,Lycium Barbarum Fruit Extract,Goji berry extract — rich in polysaccharides and zeaxanthin with antioxidant and hydrating properties. Well-tolerated.
1b5dd7ee-8aa5-4d40-b6b0-d008fd4deb47,Lysine,An essential amino acid used in cosmetics for skin conditioning. Well-tolerated.
89b4d0ed-ce7d-4bc7-82f2-0ff8f1bd83f1,Macadamia Ternifolia Seed Oil,"Macadamia seed oil — rich in palmitoleic acid, a fatty acid naturally found in young skin that decreases with age. More emollient and richer than lighter oils like sunflower. Well-tolerated; not a sensitizer. Sits on the heavier end of lightweight oils — best in rinse-off or overnight products if the formula feels too rich."
5b66f395-1641-4941-9dd9-6370764b4d6d,Madecassic Acid,"A triterpene acid from centella asiatica — one of the four key CICA actives alongside asiaticoside, asiatic acid, and madecassoside. Supports barrier repair and has anti-inflammatory properties. Very well-tolerated; specifically studied for sensitive and compromised skin."
f685bd9b-367e-47a1-92ae-9729c05d2d1a,Madecassoside,"One of the key active compounds extracted from Centella Asiatica (cica) — a triterpenoid with strong anti-inflammatory and wound-healing properties and evidence for stimulating collagen synthesis. It builds the skin barrier rather than stressing it, which makes it one of the more appropriate actives for this skin type."
2c27e1ef-5124-4187-a576-0fa8c64417a2,Magnesium,"In skincare, magnesium typically arrives as a salt form used for its anti-inflammatory and calming properties. The evidence for topical magnesium effects is less robust than for oral supplementation, but it's very well-tolerated topically and unlikely to trigger any reaction, even on reactive skin."
f19880b0-8230-4e58-9683-62da66f4bda4,Magnesium Gluconate,A magnesium salt used for skin conditioning and barrier support. Well-tolerated.
fd914e50-29b6-4038-9c0f-b142fbcb2a14,Magnesium Sulfate,"Epsom salt — used in bath soaks and masks for mild anti-inflammatory properties and temporary skin texture improvement. Very well-tolerated and commonly used in eczema and reactive-skin care. An accessible, low-risk way to incorporate a calming mineral soak into a routine."
b310deb6-afe3-4259-b7ce-67333d97bf33,Malpighia Glabra Fruit Extract,Acerola cherry extract — one of the richest natural sources of Vitamin C. Antioxidant and brightening. Well-tolerated.
ce5343ff-c1c0-4237-97f7-34c97592d5dc,Malt Extract,"Barley malt extract — contains sugars, amino acids, and B vitamins. Conditioning humectant. Well-tolerated."
f20eb020-fac4-4c30-9b8d-2aca94424d3b,Maltodextrin,A starch-derived thickener and encapsulation aid. Inert; not a sensitizer.
b82449d6-9837-4e9f-89f7-4952314a0fc4,Malva Sylvestris Extract,Common mallow extract — contains mucilages with soothing and emollient properties. Well-tolerated.
fb16cc7b-355c-451c-9d46-0a0b45c210f6,Malva Sylvestris Flower Extract,Common mallow flower extract — soothing mucilages. Well-tolerated.
99bd83c0-bb4f-4150-8605-465103269d76,Manganese ­Gluconate,A manganese mineral salt used in trace amounts. Cofactor for antioxidant enzymes. Well-tolerated.
635f3e35-48c9-4606-a0b1-f2fce89e631a,Mangifera Indica (Mango) Fruit Extract,Mango fruit extract — antioxidant-rich. Well-tolerated.
0826924e-044e-4749-a6b6-0f125b2b1223,Mannose,A simple sugar (monosaccharide) used as a humectant and skin-conditioning agent. Also has prebiotic properties that may support skin microbiome balance. Very well-tolerated.
c0b16794-4c36-4f1d-95d5-e5a2b1c572c1,Matricaria Flower Extract,"Chamomile flower extract — the same soothing botanical as Chamomilla recutita, listed by its genus name. Well-tolerated."
6e25093e-2f03-4ab5-a5ae-1b1bb33d6b08,Matrixyl,"A trade name for a specific peptide complex (usually palmitoyl pentapeptide-4) — the original firmness anchor peptide ingredient. It stimulates collagen and elastin production by telling skin it needs to repair itself, strengthening the extracellular matrix that makes skin feel dense and resilient rather than fragile. Well-tolerated and one of the better-researched cosmetic peptides."
e10039dc-2cf1-47b1-846d-2ff53b050fe8,Melaleuca Alternifolia Leaf Extract,Tea tree leaf extract — distinct from tea tree essential oil. The extract retains mild antibacterial properties without the concentrated terpene load that makes the oil a sensitization risk. Well-tolerated.
94f3be39-76dc-4e60-9934-2064b90084b3,Melatonin,"A potent antioxidant hormone. Topically, it has antioxidant and anti-inflammatory effects. Well-tolerated."
d4f31960-5846-4454-a977-2e551d0362dd,Melia Azadirachta Bark Extract,"Neem bark extract — antibacterial, anti-inflammatory, and astringent. Used in small amounts as part of the neem plant complex. Well-tolerated at typical cosmetic concentrations."
cf1c7026-4ac3-43ee-a596-872a33e9e29e,Melia Azadirachta Flower Extract,"Neem flower extract — the mildest of the neem plant derivatives, with antimicrobial and skin-conditioning properties and a lighter odor than neem seed oil. Anti-bacterial and calming. Well-tolerated at typical cosmetic concentrations."
f096d18b-2c6f-4a1c-9034-4ea4f81653ec,Melia Azadirachta Leaf Extract,"Neem leaf extract — antibacterial, anti-inflammatory, and antifungal. More potent than the flower extract, with research supporting use in acne-prone and reactive skin. Well-tolerated at typical cosmetic concentrations; people with known tree nut sensitivities occasionally react to neem-family ingredients."
f27d7352-becf-41c3-9deb-d779fbfeac37,Mentha Arvensis Extract,Field mint leaf extract — distinct from the essential oil. The extract has much lower menthol content and mild antimicrobial/cooling properties without the sensitization risk of the oil. Well-tolerated at extract concentrations.
1b371dbd-abc0-42f3-9fa7-48a975d9bb6b,Mentha Piperita Extract/Peppermint Extract,"Peppermint leaf extract — at extract concentrations, much lower menthol load than peppermint oil. Mild cooling and antimicrobial properties. Tolerated by most; those with menthol sensitivity should patch-test."
01b66b6b-c029-4b3b-9e55-90c94c82e3f1,Methicone,"A lower-molecular-weight silicone used as a lightweight skin conditioner. Leaves a smooth, non-greasy feel. Well-tolerated; not a sensitizer."
a603af5d-778c-438c-9daf-b60074eb052d,Methyl Gluceth-20,A PEG-modified methyl glucose derivative used as a humectant and emollient. Draws moisture to skin and improves formula texture. Well-tolerated.
99e982a9-9879-45ec-8e14-7c53eee7828d,Methyl Trimethicone,"A volatile silicone (MT) used as a lightweight carrier. Evaporates quickly after application, leaving other formula components on skin. Well-tolerated."
f83936bc-be87-4992-83c2-74206311a02a,Methyl/Methacrylate,A copolymer component used in film-forming systems. Inert in finished products.
2b2f50e2-727d-4484-9dfb-526bd44b26b4,Mica,"A naturally occurring mineral used to add shimmer and luminosity to makeup products. Inert, non-sensitizing, and non-comedogenic. The shimmer mineral of choice for reactive skin."
66346724-6833-44f6-9bf1-015ad49e6983,Microcrystalline Cellulose,A cellulose-derived absorbent and thickener used in pressed powders and cream formulas. Inert and non-sensitizing.
8a86f6e8-8be8-4bad-956b-067d3c8d5336,Montmorillonite,A clay mineral and the main component of bentonite. Absorbent; inert and non-sensitizing.
a9e09434-2154-4c89-a6f8-9696c75abafe,Morinda Citrifolia Seed Oil,Noni seed oil — a lightweight emollient rich in fatty acids. Well-tolerated.
91905325-462a-484e-9f5d-050d4667f84b,Moringa Oleifera Seed Oil,"Moringa seed oil — a lightweight emollient pressed from moringa tree seeds, historically valued in perfumery for its stability and skin compatibility. Rich in oleic and behenic acid; absorbs cleanly. Well-tolerated and not a sensitizer."
a64c9167-4432-4341-9262-a20f0079efb1,Myristic Acid,A saturated fatty acid found naturally in skin lipids and in plant oils such as coconut. Used as an emulsifier and skin conditioner. Skin-identical and very well-tolerated; no sensitization concerns.
5025403a-6851-4468-915f-c9d9db68174f,Myristyl Alcohol,A C14 fatty alcohol used as an emollient and thickener. Gentle; compatible with sensitive-skin formulas.
9a210798-b0d5-4031-a77b-648df2a8a4f0,N-Decanoyl Serinol,A fatty acid-amino alcohol conjugate used as an emollient and skin-conditioning agent. Well-tolerated.
7c830706-e823-4c41-97b5-f6952066db9c,Nelumbo Nucifera Extract,Lotus extract — antioxidant and soothing. Well-tolerated.
6079fc30-3ff6-46e9-8e99-a887c789cd55,Nelumbo Nucifera Flower Extract,Lotus flower extract — soothing and antioxidant. Well-tolerated.
1a5d5ecd-0e21-4e16-9fdd-287ee0272f97,Nelumbo Nucifera Root Extract,Lotus root extract — antioxidant and soothing. Well-tolerated.
0b52b93b-af1d-44bc-8093-9d480aab34c8,Neopentyl Glycol Diethylhexanoate,"A lightweight emollient ester that gives formulas a dry, velvety skin feel. Very low comedogenicity; well-tolerated."
1e916c94-e0b0-4647-866e-0554e9ca4442,Neopentyl Glycol Diheptanoate,A lightweight emollient ester with a dry skin feel. Well-tolerated; low comedogenicity.
744851e5-5738-4ddb-8fed-dfbd738260bf,Niacinamide,"Vitamin B3 — one of the most versatile and well-researched skincare ingredients available. It reduces pore visibility, fades hyperpigmentation, strengthens the skin barrier, and has meaningful anti-inflammatory effects. Generally very well tolerated; a small number of people experience temporary flushing at concentrations above 10%, but at 5% it's almost universally problem-free."
8ed2f87b-8555-4d6a-ada0-3805f210f4b2,Nonapeptide-1,A synthetic peptide that may modulate melanin production for mild brightening. Well-tolerated.
40489a45-55b4-490d-8910-7fc01e0f1fb4,Nordihydroguaiaretic Acid,A potent plant-derived antioxidant (from the creosote bush) that inhibits lipid oxidation. Used at very low concentrations to stabilize formulas. Not a sensitizer at these levels.
ef9a64a4-74a5-4d15-82f8-515d19777c87,Nylon-12,"A synthetic polyamide powder used in makeup to create a soft-focus, blurring effect and to give pressed powders their texture. Inert and non-sensitizing; not absorbed into skin."
8fd36ea1-ab3e-4d53-8678-ba61efda2e82,Nymphaea Alba Flower Extract,White water lily flower extract — contains flavonoids and other polyphenols with antioxidant and soothing properties. Well-tolerated.
0967573d-7ca7-4094-b140-fa9941898bf6,O-Cymen-5-Ol,"A synthetic phenol derivative with antimicrobial activity. Used as a gentle preservative, often in combination with other preservation systems. Well-tolerated at typical cosmetic use levels."
3e0eb109-d241-44c6-9cd9-69ea518b0cc1,Ocimum Sanctum Leaf Extract,Holy basil (tulsi) leaf extract — an anti-inflammatory and antimicrobial plant extract from Ayurvedic tradition. Its active compounds calm reactive skin and help reduce microbial load. Used in small amounts in cleansing oils and serums; well-tolerated with no common sensitization concerns.
99af7609-1531-491c-8822-67c52fff362b,Octyldodecanol,"A branched-chain fatty alcohol used as a lightweight emollient and co-solvent. Gives products a silky, non-greasy feel. Well-tolerated; low comedogenicity."
435f04be-d20f-4e27-83a6-e76c5319fd3a,Octyldodecyl Stearoyl Stearate,"A complex ester emollient used in lip products and makeup for a smooth, non-greasy feel. Not a sensitizer."
da83c464-4f75-4e4d-ac0e-de765154cfcf,Oenothera Biennis Flower Extract,Evening primrose flower extract — soothing. Well-tolerated.
d3742cbb-2df2-4b41-8414-7ed6403b5692,Oenothera Biennis Oil,"Evening primrose oil — very high in GLA (gamma-linolenic acid), an omega-6 fatty acid with documented benefits for eczema and dry, reactive skin. GLA helps restore the barrier lipid balance. Well-tolerated."
0302ebd8-b8ff-4db2-8ee4-283e1ce40258,Oenothera Biennis Oil*,Evening primrose oil — high in GLA. Well-tolerated; beneficial for reactive skin.
616429a3-1600-446c-bee9-8020a7d25977,Olea Europaea Fruit Oil,"Olive oil — a rich, high-oleic emollient with antioxidant properties (squalene, polyphenols). Safe and well-tolerated for most. Note that its high oleic acid content (~73%) makes it a heavier oil that sits on the skin surface rather than absorbing deeply — some research suggests high-oleic oils may be less well-suited for very compromised or eczema-prone barriers. Lighter linoleic-acid oils (sunflower, grape seed) may work better during reactive flares."
8c93edf4-1f4f-4a36-906a-bc48effbedea,Olea Europaea Husk Oil,Olive husk oil — extracted from olive pomace; emollient properties similar to virgin olive oil. Well-tolerated.
4c75c3d5-1cf0-4de4-890b-c992d9795431,Olea Europea Fruit Oil,Olive oil (typographic variant) — a rich emollient with antioxidant properties. Well-tolerated.
b6a83146-b2c6-45bc-a443-cca5e2bd8d4f,Oleanolic Acid,"A pentacyclic triterpene found in olive, lilac, and many other plants. Has anti-inflammatory and mild sebum-regulating properties. Used in pore-minimizing and brightening formulas. Well-tolerated."
7c55a7e5-dfab-4202-9967-810bb66b69e5,Oleic Acid,A monounsaturated fatty acid naturally found in skin and many plant oils. Used as an emollient and penetration enhancer. Well-tolerated.
ee777713-0a34-4adf-b399-86a33f06c95a,Olive Squalene,Squalene from olive — identical to squalane but in its unsaturated form. Skin-identical (naturally found in sebum) and very well-tolerated. More prone to oxidation than squalane.
ec36332e-75b7-4ef8-b2be-5b7b11899b27,Orbignya Oleifera Seed Oil,Babassu oil — lightweight emollient from an Amazonian palm. Rich in lauric acid; non-greasy. Well-tolerated.
a8fdb17a-2027-42bd-b8ff-6dfc86f8b919,Origanum Vulgare Extract,Oregano extract — antimicrobial and antioxidant. Well-tolerated at extract concentrations.
dad7c0d8-b284-4240-8f5a-7e5827b6cdfb,Origanum Vulgare Leaf Extract,Oregano leaf extract — antimicrobial and antioxidant. Well-tolerated at extract concentrations.
62195138-dc43-4c99-8c33-0a8d33b3302f,Oryza Sativa Bran Oil,Rice bran oil — contains ferulic acid and gamma-oryzanol with antioxidant properties. Lightweight emollient. Well-tolerated.
1885332c-d043-4bd9-87d9-dad18a0f692b,Oryza Sativa Cera,"Rice bran wax — a plant-derived wax used as a thickener, emollient, and texture modifier. Creates a slight waxy feel and helps stabilize emulsions. Very mild; not a sensitizer."
be7f9b04-9e88-4769-9f9d-1d4887474830,Oryza Sativa Extract,Rice extract — contains ferulic acid and other antioxidants with brightening and soothing properties. Well-tolerated; not a sensitizer.
5b6372aa-d5f6-4574-a7bc-132be9dee502,Ozokerite,A naturally occurring mineral wax used to structure anhydrous formulas. Not a sensitizer.
54ae44f5-84c8-4f46-8622-94c7cf171522,Palmitic Acid,A saturated fatty acid naturally found in the skin's own lipids and in many plant oils. Used as an emulsifier and skin conditioner in cosmetics. Skin-identical in origin and extremely well-tolerated — it's one of the building blocks of the skin barrier.
cc4e3061-28d0-4d13-ac85-9091e9bc2a75,Palmitoyl Dipeptide-10,A lipopeptide anti-aging active. Well-tolerated.
556ea46e-51d3-4605-8887-f3ca94dd69ab,Palmitoyl Hexapeptide-12,A lipopeptide used in anti-aging formulas to support skin firmness. Well-tolerated.
79f38b58-6c79-4927-9953-56efbee412f8,Palmitoyl Palmitamide Mea,A fatty acid amide used as an emollient and skin-conditioning agent. Well-tolerated.
26b33340-a289-4d55-a7f6-e683cd74db14,Palmitoyl Pentapeptide-4,"The peptide behind the Matrixyl name — a firmness anchor that signals the skin's repair process and boosts collagen and elastin production. It strengthens the extracellular matrix to make skin feel less fragile and raw over time. Well-tolerated, and the palmitoyl fatty acid attachment helps it reach where it needs to work."
e3b11b9b-f39c-4723-8675-0794787c215c,Palmitoyl Pentapeptide-4,"The peptide behind the Matrixyl name — a firmness anchor that signals the skin's repair process and boosts collagen and elastin production. It strengthens the extracellular matrix to make skin feel less fragile and raw over time. Well-tolerated, and the palmitoyl fatty acid attachment helps it reach where it needs to work."
5356ecd0-4d41-48f2-b36d-57b3e31716a3,Palmitoyl Tetrapeptide-7,One half of the Matrixyl 3000 complex — a firmness anchor peptide that targets the inflammatory side of skin aging and helps reduce collagen breakdown. It works alongside palmitoyl tripeptide-1 to address both new collagen production and existing collagen protection. Very well-tolerated.
97bbeeb0-5ecf-4c4c-96b4-7cf444187be0,Palmitoyl Tripeptide-1,"The other half of Matrixyl 3000 — a firmness anchor peptide that mimics collagen fragments to stimulate the production of new collagen and hyaluronic acid (the skin's own kind, not topically applied). It strengthens the extracellular matrix from the inside, which is what makes skin feel less fragile with use. Well-tolerated for reactive skin."
1784e52b-0b3a-413e-8134-8683ae1fd598,Palmitoyl Tripeptide-1,"The other half of Matrixyl 3000 — a firmness anchor peptide that mimics collagen fragments to stimulate the production of new collagen and hyaluronic acid (the skin's own kind, not topically applied). It strengthens the extracellular matrix from the inside, which is what makes skin feel less fragile with use. Well-tolerated for reactive skin."
d9389ea2-6ef2-45e2-9ec9-32f451d1c6db,Palmitoyl Tripeptide-37,A palmitic acid-linked tripeptide used in anti-aging formulas to support collagen and elastin. Well-tolerated; not a sensitizer.
6c5f23ce-a75a-454e-a87a-33a58aa14120,Palmitoyl Tripeptide-8,"A peptide firmness anchor with a specific focus on the skin's neurological sensitivity — it interferes with substance P, the compound that triggers the redness and hypersensitivity response in reactive skin. Strengthens the extracellular matrix while actively reducing the ""everything hurts"" sensitivity that characterizes reactive skin. One of the most relevant peptides for this skin type."
bee54ce6-7954-4c62-af35-6479b346f89c,Panax Ginseng Berry Extract,Ginseng berry extract — rich in ginsenosides with antioxidant and skin-energizing properties. Well-tolerated.
e9226311-4c95-42eb-9cec-931ed4b30c5b,Panax Ginseng Root Extract,Ginseng root extract — contains ginsenosides with antioxidant and mild anti-inflammatory activity. Used in anti-aging and brightening formulas. Well-tolerated; not a common sensitizer at cosmetic concentrations.
bdfe13fd-fe03-448f-91f1-f75c1283a672,Panax Ginseng Seed Oil,"Ginseng seed oil — lightweight, antioxidant-rich. Well-tolerated."
6ec27f68-112d-4bde-9e62-33bcc9a4a15d,Pancratium Maritimum Extract,Sea daffodil bulb extract — antioxidant and brightening. Well-tolerated.
f8ae8adc-3ce5-4634-90fd-090850bdb7eb,Panthenol,"Provitamin B5 — converts to pantothenic acid in skin, where it supports barrier repair, wound healing, and hydration. Consistently recommended for sensitive and compromised skin because it genuinely accelerates barrier recovery without any meaningful irritation risk. One of the more straightforward ""always safe"" ingredients for reactive skin."
aff0bf5e-c422-41f4-a17e-a591522b8f79,Panthenol(Skin-Conditioning Agents),Same as panthenol — provitamin B5 with the functional category appended from the ingredient list format. Converts to pantothenic acid in skin to support barrier repair and hydration. Excellent tolerability; a useful ingredient for reactive skin to look for specifically.
3b45de2b-3801-47df-8520-d786ab9ccf55,Pantolactone,A panthenol-related compound with skin conditioning properties. Well-tolerated.
6e91b76d-fae9-4cc5-855c-72bf7b758aaa,PEG-10 Dimethicone,A silicone-PEG hybrid that acts as an emulsifier in silicone-in-water formulas. Gives lightweight formulas a silky feel. Well-tolerated; not a sensitizer.
568c9bf0-3050-4f5f-88d1-b1c1889f4750,PEG-10 Isostearate,A PEG ester emulsifier and solubilizer. Well-tolerated at typical cosmetic use levels.
4a99cbe7-53c3-414b-ab52-58e2403b190d,PEG-100 Stearate,"A PEG ester emulsifier — a high-molecular-weight (100 units) form that functions primarily at the formula surface with minimal skin penetration. Well-tolerated; any concerns about PEGs in skincare relate to lower molecular weight forms, not PEG-100."
64820517-f7c5-4fb3-a5c4-057b6a13c449,PEG-12 Dimethicone,"A silicone-PEG hybrid that emulsifies silicones into water-based formulas. Gives products a light, slip-enhanced texture. Well-tolerated; not a sensitizer."
ad9488bc-61db-4697-9988-b8f44c6ec5cc,PEG-120 Methyl Glucose Dioleate,A PEG-modified glucose ester used as an emulsifier and thickener. Very gentle; often used in sensitive-skin cleansers.
8b385a37-6b15-43c2-8e57-aa6d4d285a0f,PEG-150 Pentaerythrityl Tetrastearate,A high-MW PEG emulsifier used in stable formulas. Well-tolerated.
b60d5cdf-4fa0-4ef9-ba80-d25eb7f7e411,Peg-20,A polyethylene glycol used as a humectant and solvent. Well-tolerated.
ee151729-8cf0-449a-92f4-1348fa126db1,PEG-20 Glyceryl Triisostearate,A PEG-based emulsifier and solubilizer used in cleansing oils and water-resistant formulas. Well-tolerated.
9920c2b2-4dcc-4db6-a2c8-39d7c87988c2,PEG-20 Sorbitan Isostearate,A gentle PEG sorbitan ester emulsifier. Well-tolerated.
857fca95-7eca-4f11-8d93-428a65e7a29f,PEG-200 Hydrogenated Glyceryl Palmate,A PEG-based emulsifier used in cleansing and conditioning formulas. The very high PEG chain (200 units) means minimal skin penetration. Well-tolerated.
b2c45049-2bbf-42bc-8947-21cd813a7d1b,PEG-240/HDI Copolymer Bis-Decyltetradeceth-20 Ether,A PEG-based polymeric emulsifier. Inert; not a sensitizer.
8b9d9bc7-35be-444c-994d-2c98294da1dc,PEG-2M,A high-molecular-weight PEG used as a thickener. Inert; not a sensitizer.
b841f110-08c0-4eb1-a336-61ed7b09d975,PEG-30 Dipolyhydroxystearate,A PEG-based emulsifier used in mineral sunscreens and water-in-oil formulas. Well-tolerated.
deb9f4b9-0417-4001-b3b5-34fb3a374d99,PEG-30 Stearate,A PEG ester emulsifier. Well-tolerated.
009090ad-4d20-4058-b681-fba31b269635,PEG-4,A short-chain PEG used as a humectant and solvent. Well-tolerated.
85aefb90-09a8-4061-bbd5-2e6c54f77e45,PEG-4 Dilaurate,A PEG ester emulsifier and solubilizer. Well-tolerated.
4af44260-93b3-4fd8-a5db-6df51004895e,PEG-4 Laurate,A PEG ester emulsifier. Well-tolerated.
b1fd39c7-bfda-4632-9e25-4bb3073fa553,PEG-40 Hydrogenated Castor Oil,"A gentle, non-ionic emulsifier and solubilizer derived from hydrogenated castor oil. Used to solubilize fragrance and essential oils in water-based formulas. Well-tolerated."
f2fad334-bec1-4b20-af13-c9dfe426e6d2,PEG-40 Stearate,A PEG ester emulsifier. Well-tolerated at typical cosmetic use levels.
e281981d-846e-450e-8b8a-c5cc18db3d4e,PEG-6 Caprylic/Capric Glycerides,A gentle PEG-based emulsifier derived from caprylic/capric triglycerides. Well-tolerated.
521de067-037d-4710-931b-c11ed5e38a95,PEG-60 Almond Glycerides,A PEG-modified sweet almond oil derivative used as an emulsifier and solubilizer. Gentle; compatible with sensitive-skin formulas.
fb02f08f-d739-4679-ba16-0e621fc56f8d,PEG-60 Hydrogenated Castor Oil,A gentle emulsifier and solubilizer derived from hydrogenated castor oil. Used to disperse oils and fragrance in water-based formulas. Well-tolerated; not a sensitizer.
3432cc56-9c90-4a94-911b-285d9924dbca,PEG-7,A short-chain PEG used as a humectant and solvent. Well-tolerated at typical cosmetic use levels.
9acf528a-293e-4847-975d-55d1f993ed81,PEG-7 Glyceryl Cocoate,A gentle PEG-based emulsifier and surfactant derived from coconut oil and glycerin. Used in mild cleansing formulas. Well-tolerated; not a sensitizer.
ae1abb52-1d37-4424-9fa7-b384e1be6bfd,PEG-9,A polyethylene glycol used as a humectant and solvent. Well-tolerated.
e055c3eb-7280-47b7-b8b0-29a34355c4f4,PEG-9 Polydimethylsiloxyethyl Dimethicone,A silicone-PEG emulsifier used to create water-in-silicone formulas with a light finish. Well-tolerated; not a sensitizer.
6c8d54c8-5415-4a83-8e87-d2df09a4feea,PEG/PPG-17/6 Copolymer,A PEG/PPG copolymer used as an emulsifier and solubilizer. Well-tolerated.
d5f693ff-f1d3-426f-ad69-3c2770b35a6f,PEG/PPG-18/18 Dimethicone,A silicone-PEG/PPG hybrid emulsifier. Well-tolerated.
5c2e1e96-5b39-45f2-be94-4efe4198abc3,Pentaerythrityl Stearate/Caprate/Caprylate/Adipate,A complex emollient ester blend used in lip products and foundations. Not a sensitizer.
98befcfe-bff3-4419-8c62-f942bb8d2ace,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,A hindered phenol antioxidant used to stabilize oils and other ingredients in formulas against oxidation. Present at trace concentrations; not a sensitizer.
b4389ece-f223-4986-9992-9e3db0b9ea1d,Pentaerythrityl ­Tetra-­Di-­T-­Butyl ­Hydroxyhydrocinnamate,Antioxidant stabilizer for formula oils. Trace concentrations; not a sensitizer.
cf158c12-b8fa-4a76-9275-c7149040e6b4,Pentaerythrityl Tetraethylhexanoate,"A lightweight emollient ester that gives formulas a dry, non-greasy skin feel. Used in foundations and BB creams. Well-tolerated; not a sensitizer."
d134ed76-1064-4042-bad5-5c8d3373f331,Pentaerythrityl Tetraisostearate,An emollient ester that gives formulas a rich yet non-greasy skin feel. Used in lip products and long-wear makeup. Well-tolerated; not a sensitizer.
35c896a9-3d97-4c4f-beef-0583cd521ec6,Pentylene Glycol,"A glycol used as a humectant, solvent, and mild antimicrobial — functionally similar to propanediol, often used in the same preservation systems. Less irritating than propylene glycol. Very well-tolerated; frequently found in formulas specifically designed for sensitive skin."
4abf713b-db64-4578-ad52-6febc66ef897,Perlite,"A volcanic glass-derived mineral used as an absorbent and texture-lightening agent in cosmetics. Inert, non-sensitizing, and non-comedogenic. Often used in mineral makeup and mattifying formulas."
814dd1ba-2f98-40c9-a62b-530e0f5d2bdb,Persea Gratissima Oil,"Avocado oil — rich in oleic acid, vitamins A, D, and E. A nourishing, penetrating emollient. Well-tolerated; not a sensitizer (avocado oil sensitivity is very rare and distinct from latex-fruit syndrome)."
9cde852e-6848-4e8c-8800-0f42c8fbe454,Phaseolus Angularis Seed Powder,Adzuki bean powder — a gentle physical exfoliant. Well-tolerated.
8f37c9cc-50e1-4663-adbe-2208213d05ad,Phaseolus Radiatus Seed Extract,Mung bean seed extract — brightening and antioxidant. Well-tolerated.
8308fc2a-c584-4daf-9ab2-89b46fe985d5,Phenoxyethanol,"The most widely used cosmetic preservative — effective against bacteria, yeast, and mold at low concentrations (typically ≤1%). Well-tolerated by the vast majority of skin types. Recommended by the EU Scientific Committee as an alternative to parabens. Not a practical sensitization concern for most people."
65b0460d-fdde-4936-b082-de6d96a36feb,Phenyl Trimethicone,"A silicone fluid that adds gloss and slip to formulas while enhancing the spreadability of makeup products. More refractive than standard dimethicone, lending a natural-finish effect. Well-tolerated; not a sensitizer."
